order_id,datetime,staff_id,staff_name,table,channel,item_sku,item_name,category,qty,unit_price,line_amount,discount_amount,is_void,void_after_fire,is_comp,order_status,payment_method,payment_amount,tax_rate,customer_ref
ORD003562,2026-05-30 17:20:15,S04,Sara,T13,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,cash,1357.0,0.15,
ORD003563,2026-05-30 13:49:17,S06,Zainab,,takeaway,AVT,Avocado Toast,Food,2,1450,2900.0,0.0,0,0,0,closed,cash,3335.0,0.15,
ORD003564,2026-05-30 22:19:42,S01,Ayesha,T17,dine_in,AVT,Avocado Toast,Food,2,1450,2900.0,0.0,0,0,0,closed,cash,3335.0,0.15,
ORD003565,2026-05-30 17:55:54,S05,Usman,,takeaway,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,cash,1242.0,0.15,C27c059f294
ORD003565,2026-05-30 17:55:54,S05,Usman,,takeaway,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,cash,1242.0,0.15,C27c059f294
ORD003566,2026-05-30 16:27:39,S05,Usman,T12,dine_in,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,wallet,1418.0,0.05,C0c8278966c
ORD003567,2026-05-30 14:51:35,S07,Daniyal,T10,dine_in,PAS,Pasta,Food,1,1650,1650.0,0.0,0,0,0,closed,wallet,2342.0,0.05,Cfc6808fe6f
ORD003567,2026-05-30 14:51:35,S07,Daniyal,T10,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,wallet,2342.0,0.05,Cfc6808fe6f
ORD003568,2026-05-30 20:12:35,S02,Hamza,T14,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,cash,1380.0,0.15,
ORD003568,2026-05-30 20:12:35,S02,Hamza,T14,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,cash,1380.0,0.15,
ORD003569,2026-05-30 08:50:30,S07,Daniyal,T3,dine_in,AVT,Avocado Toast,Food,2,1450,2900.0,0.0,0,0,0,closed,cash,4071.0,0.15,
ORD003569,2026-05-30 08:50:30,S07,Daniyal,T3,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,cash,4071.0,0.15,
ORD003570,2026-05-30 12:06:34,S02,Hamza,,takeaway,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,cash,598.0,0.15,
ORD003571,2026-05-30 16:53:22,S02,Hamza,T16,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,card,1008.0,0.05,Cea4e5d7d90
ORD003571,2026-05-30 16:53:22,S02,Hamza,T16,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,card,1008.0,0.05,Cea4e5d7d90
ORD003572,2026-05-30 12:59:30,S03,Bilal,,takeaway,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,cash,2220.0,0.15,
ORD003572,2026-05-30 12:59:30,S03,Bilal,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,cash,2220.0,0.15,
ORD003573,2026-05-30 15:12:26,S02,Hamza,,takeaway,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,wallet,1134.0,0.05,Cd1e93a6d3b
ORD003573,2026-05-30 15:12:26,S02,Hamza,,takeaway,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,1134.0,0.05,Cd1e93a6d3b
ORD003574,2026-05-30 11:04:10,S04,Sara,,takeaway,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,wallet,2102.0,0.05,C31253454a7
ORD003574,2026-05-30 11:04:10,S04,Sara,,takeaway,PAS,Pasta,Food,1,1650,1402.0,248.0,0,0,0,closed,wallet,2102.0,0.05,C31253454a7
ORD003575,2026-05-30 11:35:21,S04,Sara,T9,dine_in,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,card,682.0,0.05,C23c60fd394
ORD003576,2026-05-30 08:55:47,S01,Ayesha,T13,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,qr,672.0,0.05,Ccdae6010f7
ORD003576,2026-05-30 08:55:47,S01,Ayesha,T13,dine_in,CLB,Cold Brew,Coffee,1,680,0.0,136.0,1,0,0,partial_void,qr,672.0,0.05,Ccdae6010f7
ORD003577,2026-05-30 21:45:24,S08,Mahnoor,,takeaway,CKE2,Cheesecake,Bakery,1,880,880.0,0.0,0,0,0,closed,card,924.0,0.05,Cce6e260ba2
ORD003578,2026-05-30 07:51:31,S07,Daniyal,T3,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,qr,609.0,0.05,Cadc75d3967
ORD003579,2026-05-30 12:38:38,S01,Ayesha,,takeaway,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,cash,782.0,0.15,
ORD003580,2026-05-30 12:44:10,S03,Bilal,,takeaway,SAN,Chicken Sandwich,Food,1,1350,0.0,0.0,1,0,0,partial_void,card,0.0,0.05,C51bd1297a0
ORD003581,2026-05-30 10:53:15,S05,Usman,T7,dine_in,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,wallet,1900.0,0.05,Ccb8af0dea2
ORD003581,2026-05-30 10:53:15,S05,Usman,T7,dine_in,AVT,Avocado Toast,Food,1,1450,1160.0,290.0,0,0,0,closed,wallet,1900.0,0.05,Ccb8af0dea2
ORD003582,2026-05-30 11:19:19,S05,Usman,,takeaway,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,cash,782.0,0.15,
ORD003583,2026-05-30 08:10:15,S03,Bilal,,takeaway,MOC,Mocha,Coffee,1,650,585.0,65.0,0,0,0,closed,card,614.0,0.05,C8f13fb3cf5
ORD003584,2026-05-30 13:45:00,S08,Mahnoor,T16,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,cash,552.0,0.15,
ORD003585,2026-05-30 07:38:01,S05,Usman,T17,dine_in,CRO,Butter Croissant,Bakery,1,520,0.0,0.0,0,0,1,closed,card,504.0,0.05,C66acd6d650
ORD003585,2026-05-30 07:38:01,S05,Usman,T17,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,card,504.0,0.05,C66acd6d650
ORD003586,2026-05-30 16:03:49,S06,Zainab,T8,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,card,1344.0,0.05,Cd62f08e9cf
ORD003586,2026-05-30 16:03:49,S06,Zainab,T8,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,1344.0,0.05,Cd62f08e9cf
ORD003587,2026-05-30 19:07:03,S02,Hamza,,takeaway,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,cash,1495.0,0.15,
ORD003587,2026-05-30 19:07:03,S02,Hamza,,takeaway,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,cash,1495.0,0.15,
ORD003588,2026-05-30 10:27:59,S02,Hamza,,takeaway,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,cash,1483.0,0.15,Cd923cf20c8
ORD003588,2026-05-30 10:27:59,S02,Hamza,,takeaway,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,cash,1483.0,0.15,Cd923cf20c8
ORD003589,2026-05-30 12:44:37,S02,Hamza,T6,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,wallet,630.0,0.05,C741abfb6ba
ORD003590,2026-05-30 14:33:40,S01,Ayesha,T4,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,wallet,672.0,0.05,C48db1936bb
ORD003591,2026-05-30 20:55:12,S03,Bilal,,takeaway,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,card,2310.0,0.05,C280fc1bab1
ORD003591,2026-05-30 20:55:12,S03,Bilal,,takeaway,CKE2,Cheesecake,Bakery,1,880,880.0,0.0,0,0,0,closed,card,2310.0,0.05,C280fc1bab1
ORD003591,2026-05-30 20:55:12,S03,Bilal,,takeaway,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,2310.0,0.05,C280fc1bab1
ORD003592,2026-05-30 07:44:16,S07,Daniyal,,takeaway,PAS,Pasta,Food,1,1650,1650.0,0.0,0,0,0,closed,qr,4851.0,0.05,C2d2743bc09
ORD003592,2026-05-30 07:44:16,S07,Daniyal,,takeaway,PAS,Pasta,Food,1,1650,1320.0,330.0,0,0,0,closed,qr,4851.0,0.05,C2d2743bc09
ORD003592,2026-05-30 07:44:16,S07,Daniyal,,takeaway,PAS,Pasta,Food,1,1650,1650.0,0.0,0,0,0,closed,qr,4851.0,0.05,C2d2743bc09
ORD003593,2026-05-30 11:09:46,S05,Usman,T6,dine_in,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,cash,1552.0,0.15,Ca376152b0e
ORD003594,2026-05-30 17:53:36,S04,Sara,T9,dine_in,PNC,Pain au Chocolat,Bakery,1,600,600.0,0.0,0,0,0,closed,wallet,2121.0,0.05,C0a75d40971
ORD003594,2026-05-30 17:53:36,S04,Sara,T9,dine_in,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,wallet,2121.0,0.05,C0a75d40971
ORD003594,2026-05-30 17:53:36,S04,Sara,T9,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,wallet,2121.0,0.05,C0a75d40971
ORD003595,2026-05-30 12:04:13,S01,Ayesha,T8,dine_in,ESP,Espresso,Coffee,1,420,420.0,0.0,0,0,0,closed,cash,483.0,0.15,
ORD003596,2026-05-30 20:39:27,S05,Usman,T15,dine_in,MAT,Matcha Latte,Coffee,1,720,720.0,0.0,0,0,0,closed,wallet,2121.0,0.05,C6ef606ae5e
ORD003596,2026-05-30 20:39:27,S05,Usman,T15,dine_in,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,wallet,2121.0,0.05,C6ef606ae5e
ORD003596,2026-05-30 20:39:27,S05,Usman,T15,dine_in,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,wallet,2121.0,0.05,C6ef606ae5e
ORD003597,2026-05-30 19:16:34,S06,Zainab,,takeaway,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,card,588.0,0.05,C6edd6d8816
ORD003598,2026-05-30 13:41:32,S06,Zainab,,takeaway,CRO,Butter Croissant,Bakery,1,520,0.0,0.0,0,0,1,closed,qr,588.0,0.05,C48bfa448ba
ORD003598,2026-05-30 13:41:32,S06,Zainab,,takeaway,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,qr,588.0,0.05,C48bfa448ba
ORD003599,2026-05-30 09:38:53,S07,Daniyal,T13,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,cash,644.0,0.15,
ORD003600,2026-05-30 22:15:32,S02,Hamza,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,wallet,609.0,0.05,C6dfb2713f9
ORD003601,2026-05-30 07:50:27,S03,Bilal,T17,dine_in,WTR,Bottled Water,Other,1,150,150.0,0.0,0,0,0,closed,cash,172.0,0.15,
ORD003602,2026-05-30 13:05:51,S06,Zainab,,takeaway,ESP,Espresso,Coffee,1,420,420.0,0.0,0,0,0,closed,card,945.0,0.05,Ccc55e927ed
ORD003602,2026-05-30 13:05:51,S06,Zainab,,takeaway,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,card,945.0,0.05,Ccc55e927ed
ORD003603,2026-05-30 07:24:44,S07,Daniyal,T1,dine_in,WTR,Bottled Water,Other,1,150,150.0,0.0,0,0,0,closed,card,158.0,0.05,Ca42c3dfc62
ORD003604,2026-05-30 10:53:58,S08,Mahnoor,T7,dine_in,BFP,Big Breakfast,Food,1,1850,1850.0,0.0,0,0,0,closed,card,2614.0,0.05,Cbd04c088b9
ORD003604,2026-05-30 10:53:58,S08,Mahnoor,T7,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,card,2614.0,0.05,Cbd04c088b9
ORD003605,2026-05-30 09:13:21,S06,Zainab,,takeaway,PAS,Pasta,Food,2,1650,3300.0,0.0,0,0,0,closed,qr,3465.0,0.05,C6694a28353
ORD003606,2026-05-30 08:17:26,S04,Sara,T4,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,cash,667.0,0.15,
ORD003607,2026-05-30 17:19:14,S08,Mahnoor,,takeaway,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,cash,736.0,0.15,
ORD003608,2026-05-30 12:59:22,S06,Zainab,,takeaway,ESP,Espresso,Coffee,1,420,420.0,0.0,0,0,0,closed,wallet,441.0,0.05,Cdcfea31a0f
ORD003609,2026-05-30 15:47:23,S05,Usman,,takeaway,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,card,1680.0,0.05,C48bfa448ba
ORD003609,2026-05-30 15:47:23,S05,Usman,,takeaway,FLW,Flat White,Coffee,1,600,480.0,120.0,0,0,0,closed,card,1680.0,0.05,C48bfa448ba
ORD003609,2026-05-30 15:47:23,S05,Usman,,takeaway,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,card,1680.0,0.05,C48bfa448ba
ORD003610,2026-05-30 08:36:34,S04,Sara,,takeaway,WTR,Bottled Water,Other,1,150,150.0,0.0,0,0,0,closed,qr,704.0,0.05,Cf4895fd9dd
ORD003610,2026-05-30 08:36:34,S04,Sara,,takeaway,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,qr,704.0,0.05,Cf4895fd9dd
ORD003611,2026-05-30 17:34:52,S07,Daniyal,T4,dine_in,SAL,Garden Salad,Food,2,1250,2500.0,0.0,0,0,0,closed,wallet,4148.0,0.05,C482e4b19c6
ORD003611,2026-05-30 17:34:52,S07,Daniyal,T4,dine_in,AVT,Avocado Toast,Food,1,1450,1450.0,0.0,0,0,0,closed,wallet,4148.0,0.05,C482e4b19c6
ORD003612,2026-05-30 11:32:52,S05,Usman,T16,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,qr,588.0,0.05,Ca77d93ef85
ORD003613,2026-05-30 10:14:11,S03,Bilal,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,card,1323.0,0.05,C651e9754b8
ORD003613,2026-05-30 10:14:11,S03,Bilal,,takeaway,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,1323.0,0.05,C651e9754b8
ORD003614,2026-05-30 17:31:40,S03,Bilal,,takeaway,HOT,Hot Chocolate,Coffee,1,560,0.0,0.0,0,0,1,closed,card,2260.0,0.05,C441a4398b0
ORD003614,2026-05-30 17:31:40,S03,Bilal,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,card,2260.0,0.05,C441a4398b0
ORD003614,2026-05-30 17:31:40,S03,Bilal,,takeaway,BFP,Big Breakfast,Food,1,1850,1572.0,278.0,0,0,0,closed,card,2260.0,0.05,C441a4398b0
ORD003615,2026-05-30 11:45:21,S07,Daniyal,T7,dine_in,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,card,1533.0,0.05,C6a2e726cff
ORD003615,2026-05-30 11:45:21,S07,Daniyal,T7,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,1533.0,0.05,C6a2e726cff
ORD003616,2026-05-30 19:20:32,S03,Bilal,T9,dine_in,LAT,Cafe Latte,Coffee,1,580,522.0,58.0,0,0,0,closed,cash,600.0,0.15,C52c10a5cf0
ORD003617,2026-05-30 10:51:56,S03,Bilal,T6,dine_in,WTR,Bottled Water,Other,1,150,150.0,0.0,0,0,0,closed,cash,1880.0,0.15,
ORD003617,2026-05-30 10:51:56,S03,Bilal,T6,dine_in,PAS,Pasta,Food,1,1650,1485.0,165.0,0,0,0,closed,cash,1880.0,0.15,
ORD003618,2026-05-30 11:31:42,S02,Hamza,T10,dine_in,PNC,Pain au Chocolat,Bakery,1,600,600.0,0.0,0,0,0,closed,card,1344.0,0.05,Cfc5da82ed6
ORD003618,2026-05-30 11:31:42,S02,Hamza,T10,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,1344.0,0.05,Cfc5da82ed6
ORD003619,2026-05-30 22:05:16,S04,Sara,T8,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,588.0,0.05,C17a403a366
ORD003620,2026-05-30 12:24:02,S01,Ayesha,T10,dine_in,IMP,Imported Soda,Other,1,480,480.0,0.0,0,0,0,closed,wallet,504.0,0.05,Ce179065508
ORD003621,2026-05-30 15:35:06,S06,Zainab,T4,dine_in,SAL,Garden Salad,Food,1,1250,1250.0,0.0,0,0,0,closed,cash,1989.0,0.15,
ORD003621,2026-05-30 15:35:06,S06,Zainab,T4,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,cash,1989.0,0.15,
ORD003622,2026-05-30 13:17:38,S06,Zainab,,takeaway,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,wallet,2869.0,0.05,C963daa52c4
ORD003622,2026-05-30 13:17:38,S06,Zainab,,takeaway,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,wallet,2869.0,0.05,C963daa52c4
ORD003622,2026-05-30 13:17:38,S06,Zainab,,takeaway,PAS,Pasta,Food,1,1650,1402.0,248.0,0,0,0,closed,wallet,2869.0,0.05,C963daa52c4
ORD003623,2026-05-30 10:10:37,S05,Usman,T4,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,card,1134.0,0.05,C77ae45bf0e
ORD003623,2026-05-30 10:10:37,S05,Usman,T4,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,card,1134.0,0.05,C77ae45bf0e
ORD003624,2026-05-30 19:29:29,S08,Mahnoor,T4,dine_in,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,cash,897.0,0.15,C1173024c92
ORD003625,2026-05-30 11:32:28,S08,Mahnoor,T16,dine_in,CKE2,Cheesecake,Bakery,1,880,880.0,0.0,0,0,0,closed,cash,1012.0,0.15,
ORD003626,2026-05-30 12:55:15,S06,Zainab,T11,dine_in,SAL,Garden Salad,Food,1,1250,1250.0,0.0,0,0,0,closed,card,1312.0,0.05,Cdf99103aeb
ORD003627,2026-05-30 09:35:48,S07,Daniyal,,takeaway,IMP,Imported Soda,Other,1,480,480.0,0.0,0,0,0,closed,cash,552.0,0.15,
ORD003628,2026-05-30 17:36:55,S07,Daniyal,T8,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,wallet,1134.0,0.05,C96285ec529
ORD003628,2026-05-30 17:36:55,S07,Daniyal,T8,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,wallet,1134.0,0.05,C96285ec529
ORD003629,2026-05-30 09:22:00,S06,Zainab,,takeaway,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,cash,736.0,0.15,Cb035ea8acc
ORD003630,2026-05-30 17:38:35,S06,Zainab,,takeaway,MAT,Matcha Latte,Coffee,1,720,720.0,0.0,0,0,0,closed,cash,828.0,0.15,Cc8157a5ef0
ORD003631,2026-05-30 12:40:31,S01,Ayesha,T9,dine_in,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,card,546.0,0.05,Cfa2c5160a4
ORD003632,2026-05-30 08:56:06,S02,Hamza,T12,dine_in,SAN,Chicken Sandwich,Food,1,1350,1148.0,202.0,0,0,0,closed,card,2499.0,0.05,C8720ab27ad
ORD003632,2026-05-30 08:56:06,S02,Hamza,T12,dine_in,AVT,Avocado Toast,Food,1,1450,1232.0,218.0,0,0,0,closed,card,2499.0,0.05,C8720ab27ad
ORD003633,2026-05-31 10:55:03,S06,Zainab,,takeaway,HOT,Hot Chocolate,Coffee,1,560,560.0,0.0,0,0,0,closed,cash,1311.0,0.15,
ORD003633,2026-05-31 10:55:03,S06,Zainab,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,cash,1311.0,0.15,
ORD003634,2026-05-31 21:04:44,S03,Bilal,,takeaway,IMP,Imported Soda,Other,1,480,384.0,96.0,0,0,0,closed,cash,442.0,0.15,
ORD003635,2026-05-31 17:56:02,S08,Mahnoor,,takeaway,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,1088.0,0.05,Ca42c3dfc62
ORD003635,2026-05-31 17:56:02,S08,Mahnoor,,takeaway,HOT,Hot Chocolate,Coffee,1,560,476.0,84.0,0,0,0,closed,wallet,1088.0,0.05,Ca42c3dfc62
ORD003636,2026-05-31 16:19:59,S04,Sara,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,qr,2342.0,0.05,Ca77d93ef85
ORD003636,2026-05-31 16:19:59,S04,Sara,,takeaway,PAS,Pasta,Food,1,1650,1650.0,0.0,0,0,0,closed,qr,2342.0,0.05,Ca77d93ef85
ORD003637,2026-05-31 09:12:38,S04,Sara,T17,dine_in,ICL,Iced Latte,Coffee,1,640,640.0,0.0,0,0,0,closed,cash,1426.0,0.15,
ORD003637,2026-05-31 09:12:38,S04,Sara,T17,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,cash,1426.0,0.15,
ORD003638,2026-05-31 09:49:14,S06,Zainab,T14,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,card,609.0,0.05,C1173024c92
ORD003639,2026-05-31 10:03:54,S02,Hamza,T17,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,cash,552.0,0.15,
ORD003640,2026-05-31 22:54:43,S07,Daniyal,,takeaway,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,card,630.0,0.05,C5d90c0fdc3
ORD003641,2026-05-31 09:40:49,S02,Hamza,T17,dine_in,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,card,1292.0,0.05,C58be9f19f5
ORD003641,2026-05-31 09:40:49,S02,Hamza,T17,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,card,1292.0,0.05,C58be9f19f5
ORD003642,2026-05-31 15:17:08,S06,Zainab,T11,dine_in,SAL,Garden Salad,Food,1,1250,1250.0,0.0,0,0,0,closed,wallet,1754.0,0.05,C96285ec529
ORD003642,2026-05-31 15:17:08,S06,Zainab,T11,dine_in,ESP,Espresso,Coffee,1,420,420.0,0.0,0,0,0,closed,wallet,1754.0,0.05,C96285ec529
ORD003643,2026-05-31 21:54:19,S02,Hamza,T1,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,3801.0,0.05,C33ae64d40e
ORD003643,2026-05-31 21:54:19,S02,Hamza,T1,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,wallet,3801.0,0.05,C33ae64d40e
ORD003643,2026-05-31 21:54:19,S02,Hamza,T1,dine_in,SAL,Garden Salad,Food,2,1250,2500.0,0.0,0,0,0,closed,wallet,3801.0,0.05,C33ae64d40e
ORD003644,2026-05-31 12:18:19,S02,Hamza,T17,dine_in,CKE2,Cheesecake,Bakery,1,880,880.0,0.0,0,0,0,closed,card,924.0,0.05,C1771e35d2c
ORD003645,2026-05-31 21:04:45,S05,Usman,T10,dine_in,IMP,Imported Soda,Other,1,480,480.0,0.0,0,0,0,closed,qr,1008.0,0.05,Cbcf52aba85
ORD003645,2026-05-31 21:04:45,S05,Usman,T10,dine_in,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,qr,1008.0,0.05,Cbcf52aba85
ORD003646,2026-05-31 17:40:09,S07,Daniyal,,takeaway,PAS,Pasta,Food,1,1650,1650.0,0.0,0,0,0,closed,cash,1897.0,0.15,
ORD003647,2026-05-31 10:15:55,S04,Sara,T2,dine_in,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,cash,1552.0,0.15,
ORD003648,2026-05-31 16:09:31,S01,Ayesha,T15,dine_in,MOC,Mocha,Coffee,1,650,650.0,0.0,0,0,0,closed,cash,2104.0,0.15,Ca2c33b664c
ORD003648,2026-05-31 16:09:31,S01,Ayesha,T15,dine_in,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,cash,2104.0,0.15,Ca2c33b664c
ORD003648,2026-05-31 16:09:31,S01,Ayesha,T15,dine_in,PNC,Pain au Chocolat,Bakery,1,600,600.0,0.0,0,0,0,closed,cash,2104.0,0.15,Ca2c33b664c
ORD003649,2026-05-31 08:46:04,S02,Hamza,T12,dine_in,BFP,Big Breakfast,Food,1,1850,1850.0,0.0,0,0,0,closed,qr,1942.0,0.05,Cadc987ad2c
ORD003650,2026-05-31 14:14:09,S04,Sara,,takeaway,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,card,588.0,0.05,C3baae6f192
ORD003651,2026-05-31 10:01:13,S02,Hamza,T18,dine_in,PNC,Pain au Chocolat,Bakery,1,600,510.0,90.0,0,0,0,closed,cash,2829.0,0.15,C6effcd9afd
ORD003651,2026-05-31 10:01:13,S02,Hamza,T18,dine_in,SAN,Chicken Sandwich,Food,1,1350,1350.0,0.0,0,0,0,closed,cash,2829.0,0.15,C6effcd9afd
ORD003651,2026-05-31 10:01:13,S02,Hamza,T18,dine_in,FLW,Flat White,Coffee,1,600,600.0,0.0,0,0,0,closed,cash,2829.0,0.15,C6effcd9afd
ORD003652,2026-05-31 09:55:41,S02,Hamza,,takeaway,LAT,Cafe Latte,Coffee,1,580,580.0,0.0,0,0,0,closed,cash,1219.0,0.15,
ORD003652,2026-05-31 09:55:41,S02,Hamza,,takeaway,AMR,Americano,Coffee,1,480,480.0,0.0,0,0,0,closed,cash,1219.0,0.15,
ORD003653,2026-05-31 22:47:36,S02,Hamza,T12,dine_in,CAP,Cappuccino,Coffee,1,560,560.0,0.0,0,0,0,closed,card,1117.0,0.05,Cd11bd6beb2
ORD003653,2026-05-31 22:47:36,S02,Hamza,T12,dine_in,HOT,Hot Chocolate,Coffee,1,560,504.0,56.0,0,0,0,closed,card,1117.0,0.05,Cd11bd6beb2
ORD003654,2026-05-31 21:56:11,S03,Bilal,T10,dine_in,BFP,Big Breakfast,Food,1,1850,1850.0,0.0,0,0,0,closed,card,1942.0,0.05,C62ce9fe1a9
ORD003655,2026-05-31 14:50:21,S05,Usman,,takeaway,BFP,Big Breakfast,Food,1,1850,1850.0,0.0,0,0,0,closed,card,1942.0,0.05,C651e9754b8
ORD003656,2026-05-31 20:48:39,S07,Daniyal,,takeaway,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,cash,1196.0,0.15,
ORD003656,2026-05-31 20:48:39,S07,Daniyal,,takeaway,CRO,Butter Croissant,Bakery,1,520,520.0,0.0,0,0,0,closed,cash,1196.0,0.15,
ORD003657,2026-05-31 17:54:42,S08,Mahnoor,T3,dine_in,CKE,Slice of Cake,Bakery,1,780,780.0,0.0,0,0,0,closed,card,1533.0,0.05,Cc56f049c11
ORD003657,2026-05-31 17:54:42,S08,Mahnoor,T3,dine_in,CLB,Cold Brew,Coffee,1,680,680.0,0.0,0,0,0,closed,card,1533.0,0.05,Cc56f049c11
